person_age,person_income,person_emp_length,name,cb_person_default_on_file,cb_person_cred_hist_length,person_id
23,130000,7.0,Ronald Rice,N,4,15322
24,100300,2.0,Deborah Parsons,Y,3,15323
23,130000,7.0,Cassidy Prince,N,3,15324
24,130000,4.0,Michele Carter,N,3,15325
25,130000,0.0,Samuel Lopez,N,3,15326
24,130000,8.0,Carrie Rich,N,2,15327
22,55000,0.0,Frederick Mcguire,Y,4,15328
24,61100,1.0,Erin King,N,2,15329
23,130000,7.0,Dana Hunt,N,3,15330
24,130000,8.0,Sara Byrd,N,4,15331
25,130000,2.0,Jonathan Hughes,N,2,15332
24,61284,3.0,Michael Mcdowell,Y,4,15333
24,130000,8.0,Randy Reid,N,4,15334
25,130000,5.0,Christian Mccarty,N,2,15335
24,61800,2.0,Jeremy Hill,N,4,15336
26,130000,10.0,Jeffrey Palmer,N,3,15337
25,130000,3.0,Daniel Mcmahon,N,3,15338
23,56000,4.0,David Hayes,N,4,15339
23,130000,2.0,Dustin Joseph,N,3,15340
23,130000,7.0,Melinda Morris,N,4,15341
21,56000,5.0,Julie Jones,N,2,15342
21,62004,0.0,Candice Dickerson,N,4,15343
24,130000,5.0,Amy Hays,N,3,15344
24,130000,0.0,Oscar Jenkins,Y,4,15345
22,130000,3.0,Rebekah Armstrong,N,4,15346
25,62280,3.0,Julia Griffin,N,4,15347
24,130000,3.0,Candice Henry,N,3,15348
23,130000,7.0,Wanda Salinas,Y,2,15349
24,130000,8.0,Elizabeth Jones,N,3,15350
22,22800,1.0,Louis Mckinney,N,2,15351
22,130000,6.0,Stacy Huerta,N,3,15352
22,130000,2.0,Marisa Decker,N,3,15353
25,130000,2.0,Thomas Noble,Y,4,15354
24,62400,8.0,Antonio Perez,N,4,15355
23,130000,7.0,Wendy Ramos,Y,3,15356
22,130000,1.0,Parker James,N,4,15357
25,130000,9.0,Donna Walker,N,3,15358
25,130000,9.0,Alicia Garcia,N,2,15359
26,130000,9.0,Adam Moore,N,2,15360
25,58000,5.0,James Price,N,2,15361
24,130000,2.0,Rebecca Anderson,N,2,15362
24,130000,6.0,Jonathan Cole,N,2,15363
26,130000,3.0,Kayla Owens,N,2,15364
23,130008,0.0,Shirley Finley,N,2,15365
23,130104,7.0,Charles Robbins,N,2,15366
23,130208,7.0,Olivia Marshall,Y,4,15367
22,130920,0.0,Maria Campos,N,2,15368
23,130992,6.0,Haley Oneal,N,3,15369
21,65000,4.0,Christopher Jacobson,N,4,15370
26,22440,10.0,Kevin Hart,N,4,15371
25,131000,1.0,James Kennedy,N,3,15372
24,131004,8.0,Maria James,N,4,15373
24,22320,4.0,Monica Trujillo,N,2,15374
23,22300,1.0,Michael White,N,4,15375
26,132000,3.0,Levi Valdez,N,3,15376
24,59000,5.0,Brenda Warren,Y,3,15377
26,132000,3.0,Susan Evans,N,2,15378
23,132000,5.0,Michael Bradley,N,2,15379
25,65000,4.0,Michelle Benson,N,2,15380
24,132000,8.0,Aaron Carroll,Y,2,15381
25,59000,4.0,Maria Cohen,N,3,15382
26,132000,10.0,Megan Park,N,4,15383
23,120000,7.0,Michael Cummings,Y,2,15384
26,65000,5.0,Andrew Mitchell,N,4,15385
22,132000,3.0,Robert Oneill,N,2,15386
23,132000,3.0,Ana Miller,N,3,15387
24,65000,5.0,Benjamin Taylor,N,2,15388
25,59000,0.0,Timothy Henry,N,4,15389
25,120000,4.0,Ricardo Munoz,N,2,15390
25,132000,1.0,Anthony Kramer,N,2,15391
23,65000,7.0,Aaron Waters,N,3,15392
23,132000,7.0,Jose Nelson,Y,3,15393
24,132132,8.0,Zachary Robinson,N,3,15394
23,65000,0.0,Jaclyn Lane,N,3,15395
22,65000,0.0,Matthew Miller,N,3,15396
26,132500,1.0,Robert Hicks,N,3,15397
24,65000,8.0,Laura Tanner,N,2,15398
23,65000,3.0,Daniel Luna,N,3,15399
24,132652,8.0,Joyce Oconnor,N,3,15400
26,132750,8.0,Jeffrey Woods,N,4,15401
24,132996,3.0,Shane Cohen,N,3,15402
24,133000,8.0,Meghan Martinez,N,4,15403
23,133000,2.0,Tracy Lewis,N,4,15404
24,133000,4.0,Bonnie Cameron,N,3,15405
25,133119,10.0,Zachary Gonzalez,N,3,15406
24,103044,8.0,William Stein,Y,2,15407
25,65000,9.0,Brian Huff,N,2,15408
25,65000,0.0,Andrea Owen,N,4,15409
26,134000,2.0,Edward Alvarez,Y,3,15410
25,59004,1.0,Marie Stewart,N,2,15411
22,65004,4.0,Keith Gonzalez,N,3,15412
26,134400,3.0,Adam Morse,N,3,15413
25,134748,4.0,Jeffrey Hood,N,3,15414
23,60000,7.0,Christian Dixon,N,3,15415
24,66500,0.0,Taylor Cook,N,3,15416
24,135000,8.0,Paul Brooks,N,2,15417
20,135000,1.0,Zachary Kelly,Y,2,15418
24,135000,5.0,Jared Bryant,N,2,15419
26,135000,11.0,Jamie Williamson,N,4,15420
25,135000,9.0,James Roberson,Y,3,15421
24,135000,8.0,Rebecca Duran,N,3,15422
24,135000,4.0,David Cervantes,N,2,15423
26,135000,10.0,Benjamin Tran,N,2,15424
23,135000,1.0,Kayla Wall,N,2,15425
24,135000,0.0,Dawn Perry,N,2,15426
24,135000,8.0,Emily Hicks,N,2,15427
22,21600,5.0,Kristen Berger,N,3,15428
24,135000,4.0,Robin Jackson,N,3,15429
23,135000,7.0,Sharon Scott,N,3,15430
24,135000,8.0,Adam Williams,N,4,15431
22,68000,7.0,Richard Woodward,N,3,15432
26,104550,5.0,Xavier Carpenter,Y,4,15433
24,135000,3.0,Austin Bryant,N,4,15434
26,104550,6.0,Adrienne Carr,N,3,15435
23,69000,3.0,James Gardner,N,4,15436
21,69000,3.0,Maria Collins,N,2,15437
25,135000,9.0,Jacob Butler,Y,4,15438
25,135000,4.0,John Hawkins,Y,3,15439
24,69400,8.0,Jesus Howe,N,4,15440
25,135000,0.0,Caitlin Arnold,Y,3,15441
24,135000,0.0,Timothy Hall,N,4,15442
23,69996,4.0,Maurice Walker,Y,4,15443
24,123000,8.0,Kelly Rangel,Y,4,15444
23,135000,8.0,Brandon Gutierrez,N,4,15445
23,69996,7.0,Savannah Jackson,N,4,15446
22,135000,0.0,Gabriella Alexander,N,4,15447
25,70000,9.0,Julie Juarez,N,4,15448
24,135000,8.0,Tabitha Vang,N,2,15449
23,136000,2.0,Sabrina Hernandez,Y,3,15450
21,70000,5.0,Lauren Jennings,Y,3,15451
21,70000,5.0,Erica Duffy,N,2,15452
25,136000,1.0,Kurt Johnson,N,3,15453
26,70000,6.0,Craig Mccormick,Y,3,15454
26,105400,6.0,Charles Ross,N,3,15455
23,136000,7.0,Dylan Donovan,N,3,15456
26,137000,3.0,Michele Lopez,N,4,15457
25,70000,6.0,Courtney Richmond,N,2,15458
22,137000,3.0,Carolyn Moreno,N,4,15459
26,137000,3.0,Jose Mcclure,N,2,15460
23,137000,0.0,Calvin Walker,N,2,15461
22,137004,3.0,Ricardo Eaton,N,2,15462
25,64000,8.0,Kathleen Acevedo,Y,3,15463
26,138000,0.0,Joseph Hardy,N,3,15464
25,138000,9.0,Robert Knight,N,4,15465
22,70204,6.0,Robert Newman,Y,3,15466
21,70500,5.0,Chad Walker,N,3,15467
24,138000,8.0,Kimberly Rojas,N,3,15468
23,138000,7.0,Jamie Taylor,N,2,15469
25,138000,0.0,Daniel Quinn,N,4,15470
25,138000,9.0,Joel Cross,N,4,15471
25,138000,3.0,Danielle Hicks,N,3,15472
23,21000,0.0,Ryan Cruz,N,4,15473
25,126996,8.0,William Bright,Y,2,15474
23,21000,7.0,Melissa Guerra,N,3,15475
23,21000,2.0,Monica Taylor,N,2,15476
26,139992,0.0,Shawn Wilson,N,2,15477
24,65000,8.0,Julie Butler,Y,4,15478
23,140000,6.0,Matthew Rice,Y,3,15479
24,128000,7.0,Lisa Burgess,Y,2,15480
25,140000,3.0,Jason Walker,N,2,15481
21,140000,2.0,Nicholas Reilly,N,4,15482
23,140000,7.0,Nicholas Ramos,N,4,15483
25,72000,7.0,Renee Farley,N,3,15484
26,72000,6.0,Kenneth Hill,N,3,15485
26,66000,2.0,Shannon Lee,N,2,15486
25,72000,7.0,Deborah Goodwin,N,3,15487
23,140000,4.0,Stacy Jackson,N,3,15488
23,140000,7.0,Rachel Thompson,N,3,15489
22,72000,6.0,Karen Alvarado,N,2,15490
24,72000,4.0,Donald Barron,N,4,15491
22,140000,6.0,Paul Matthews,N,3,15492
24,140000,3.0,Heather Howell,N,4,15493
26,21000,4.0,Joy Brown,Y,3,15494
25,140000,9.0,Jessica Griffin,N,3,15495
23,56525,1.0,David Espinoza,N,4,15496
23,140000,7.0,Adam Mason,Y,3,15497
23,140000,0.0,Jody Chen,N,3,15498
24,73500,7.0,Maria Jackson,Y,3,15499
23,73500,3.0,Jenna Andrade,N,3,15500
24,140000,5.0,Johnny Patel,N,4,15501
24,140000,7.0,Isaac Garcia,N,4,15502
22,140000,6.0,Hunter Parks,N,3,15503
24,140000,8.0,Autumn Cox,N,2,15504
25,140000,10.0,Elizabeth Bean,N,3,15505
23,74424,4.0,James Case,Y,3,15506
24,140000,8.0,Laura Robles,N,2,15507
23,140000,3.0,Connie Walker,Y,3,15508
24,75000,6.0,Hunter Foster,N,4,15509
23,75000,4.0,Benjamin Collins,N,3,15510
25,140000,2.0,Sean Roberts,N,4,15511
26,140000,5.0,Brian Coleman,Y,3,15512
26,140000,10.0,Michael Carson,N,3,15513
21,69000,0.0,Samuel Cantu,Y,4,15514
21,75000,5.0,Nicolas Kim,N,4,15515
23,58650,7.0,Darrell Case,Y,4,15516
25,128000,4.0,Christina Jacobs,N,2,15517
21,20004,2.0,Samuel Johnston,N,2,15518
22,108803,6.0,Christine Adams,N,4,15519
24,140004,4.0,Jacqueline Hunt,N,3,15520
23,75000,6.0,Kimberly Crawford,N,3,15521
25,140004,8.0,Douglas Lee,N,4,15522
24,140300,6.0,Kelly Barker,N,3,15523
24,141000,0.0,Alison Moore,N,3,15524
24,141000,8.0,John Montgomery,N,2,15525
23,141000,1.0,Thomas Lewis,N,4,15526
24,141000,2.0,Amber Torres,N,4,15527
25,141996,0.0,Brittney Orr,N,3,15528
24,142000,0.0,Gina Rios,N,2,15529
25,69000,0.0,Kristina Andrews,Y,3,15530
24,143123,2.0,Devin Dunn,N,4,15531
26,143375,10.0,Cheryl Orr,N,3,15532
24,132000,8.0,Nathan Walker,N,2,15533
23,144000,7.0,Gregory White,N,2,15534
26,144000,2.0,Ryan Wilson,N,3,15535
23,144000,1.0,Alexander Bowen,N,2,15536
24,144000,4.0,Paul Lopez,N,3,15537
26,75531,3.0,Daniel Harding,N,4,15538
24,144000,0.0,Shannon Beard,N,4,15539
24,144000,8.0,Jessica Scott,N,3,15540
23,76000,3.0,Melissa Daniels,N,4,15541
26,76000,6.0,Melissa Pierce,N,4,15542
25,144996,2.0,Paula Abbott,Y,2,15543
23,145000,5.0,Jonathan Hernandez,N,3,15544
23,77000,7.0,Ebony Casey,N,2,15545
24,145000,0.0,Amy Young,N,3,15546
24,20000,2.0,Gregory Norton,N,2,15547
26,145000,9.0,Daniel Wallace,N,2,15548
24,145000,3.0,Ryan Hatfield,N,2,15549
25,145000,9.0,Charles Campbell,N,3,15550
26,77368,1.0,Nathan Olson,N,3,15551
23,73000,7.0,April Mata,N,2,15552
22,20000,7.0,Alyssa Montgomery,N,4,15553
23,145000,3.0,Philip Singh,N,2,15554
22,145000,6.0,Brianna Robinson,N,4,15555
23,145000,0.0,Christine Lawson,N,4,15556
23,80000,5.0,Jessica Mcclain,N,4,15557
25,145000,7.0,Catherine Jackson,N,2,15558
21,80000,3.0,Tina Cole,N,2,15559
25,145000,3.0,Marcus Nelson,N,4,15560
24,145000,4.0,Travis Bailey,N,3,15561
23,145000,7.0,Timothy Sweeney,N,4,15562
24,145000,2.0,Joseph Smith,N,4,15563
26,113050,4.0,Elizabeth Edwards,N,4,15564
26,80000,11.0,Kayla Mcdonald,N,2,15565
25,133000,8.0,Carol Garcia,Y,2,15566
25,145000,3.0,Ricardo Wall,N,2,15567
21,19800,4.0,Robert Glass,N,2,15568
24,145008,8.0,Samantha Gibson,N,4,15569
23,145596,0.0,Gene Yang,N,2,15570
24,19764,0.0,Maria Castillo,Y,3,15571
25,133900,9.0,Rickey Wilson,Y,2,15572
26,145992,0.0,Andrea Mullen,Y,2,15573
26,19500,0.0,Kathy Navarro,N,3,15574
21,146000,5.0,Stephanie Love,N,2,15575
24,134000,2.0,Tim Mueller,N,4,15576
25,146990,0.0,Monica Garcia,N,3,15577
23,147000,2.0,Robert Harrell,N,3,15578
26,147000,3.0,Veronica Flores,N,3,15579
23,147000,4.0,Diane Rivera,N,3,15580
23,74000,1.0,Barry Smith,N,2,15581
26,147996,10.0,Patrick Mcclure,N,3,15582
26,80004,8.0,Bryan Garrett,N,4,15583
22,148000,6.0,Brian Blevins,N,4,15584
21,19200,0.0,Susan Jones,N,2,15585
24,148000,0.0,Rodney Flores,N,2,15586
24,136000,9.0,Mary Vega,N,3,15587
23,75000,0.0,Joseph Werner,Y,3,15588
23,81960,7.0,Yolanda Mccoy,N,3,15589
25,136112,9.0,Meghan Williams,N,2,15590
23,149385,7.0,Charles Jennings,N,4,15591
26,149400,1.0,Christopher Bullock,N,3,15592
23,84000,0.0,Kimberly Barnett,N,4,15593
23,149981,7.0,Ashley Andrews,N,3,15594
25,150000,0.0,Trevor Anderson,N,4,15595
25,150000,9.0,Heather Miller,Y,4,15596
25,78000,4.0,Barbara Scott,Y,4,15597
25,150000,9.0,Samantha Mccarthy,N,3,15598
23,84000,0.0,Jessica Wells,N,3,15599
26,84000,4.0,Paul Sanchez,N,4,15600
25,150000,3.0,Richard Velasquez,N,2,15601
24,150000,8.0,Elizabeth West,N,4,15602
26,150000,8.0,Melody Gray,N,3,15603
23,19200,0.0,Thomas Arroyo,N,2,15604
21,19200,5.0,Brian Carroll,N,2,15605
25,85000,2.0,Andrew Oneal,N,4,15606
25,150000,9.0,Frank Mills,N,4,15607
24,150000,8.0,Jose Zavala,Y,4,15608
23,85000,7.0,Andrea Miller,N,3,15609
26,19200,7.0,Jean Galvan,N,3,15610
23,150000,7.0,Claudia White,N,3,15611
25,150000,8.0,William Bradley,Y,4,15612
23,85000,7.0,Cindy Baker,N,4,15613
24,85000,0.0,Timothy Sanchez,N,3,15614
21,85000,2.0,Michelle Barnett,N,3,15615
26,150000,6.0,Christina Byrd,Y,2,15616
24,85100,3.0,Carrie Brooks,Y,2,15617
24,150000,9.0,Theresa James,N,3,15618
25,86004,1.0,Kathleen Foley,Y,4,15619
25,150000,9.0,Jamie Gordon,N,4,15620
25,150000,9.0,Sara Nicholson,N,3,15621
26,87000,6.0,Philip Lindsey,N,2,15622
22,19008,0.0,Lori Dean,N,4,15623
23,150000,7.0,William Sherman,N,2,15624
22,87000,6.0,Paul Strong,N,2,15625
26,150000,1.0,Tammy Johnson,N,2,15626
22,150000,3.0,Andre Christian,N,3,15627
25,150000,9.0,Gregory Fuentes,N,2,15628
25,150000,4.0,Evan Mcdaniel,N,3,15629
21,19000,0.0,Brent Meyer,Y,4,15630
25,150000,9.0,Alexis Moran,N,4,15631
22,87800,3.0,Jared Watkins,N,4,15632
25,150000,3.0,James Santiago,N,2,15633
23,150000,7.0,Jacob Clayton,N,2,15634
26,150000,3.0,Hannah Roberts,N,4,15635
23,88000,0.0,Jessica Murray,N,2,15636
25,150000,5.0,Robert Mcguire,N,4,15637
26,150000,10.0,Bradley Quinn,N,3,15638
22,150000,6.0,Renee Nelson,N,4,15639
26,78000,1.0,Jenna Rogers,N,3,15640
24,90000,6.0,Jennifer Jackson,Y,4,15641
24,90000,0.0,Earl Ellis,N,2,15642
24,150000,2.0,Manuel Buck,N,3,15643
24,90000,8.0,Paul Cross,N,3,15644
24,150000,3.0,Gregory Franco,N,2,15645
22,90000,5.0,Julie Russell,N,4,15646
25,150000,7.0,Kara Grant,N,4,15647
24,150000,8.0,Emily Price,N,3,15648
26,90000,8.0,Austin Flowers,Y,3,15649
23,150000,5.0,Benjamin Espinoza,N,4,15650
25,150000,9.0,Jason Riggs,N,2,15651
24,150000,8.0,William Dennis,N,2,15652
24,90000,3.0,Heather Hicks,N,2,15653
26,150000,10.0,Maria Jones,N,4,15654
26,150000,10.0,Robert Gentry,N,4,15655
26,150000,6.0,Victoria Morton,Y,4,15656
22,150000,6.0,Drew Hernandez,Y,4,15657
24,90000,9.0,Nicholas Wells,Y,3,15658
24,150000,8.0,Jacob Hughes,Y,3,15659
25,79000,5.0,Erica Reese,N,3,15660
26,150000,10.0,Alexis Richardson,N,2,15661
25,150000,6.0,Jessica Bryant,Y,4,15662
26,150000,0.0,Christine Juarez,N,4,15663
25,150000,9.0,Kevin Watson,N,4,15664
24,150000,5.0,Isaac Williams,N,4,15665
24,68000,5.0,Patricia Johnson,Y,4,15666
26,138000,4.0,Joshua Gonzales,N,3,15667
23,150000,8.0,Brooke Martin,N,4,15668
25,150000,9.0,Gregory Mays,N,4,15669
21,150075,0.0,Ryan Long,N,2,15670
23,150600,3.0,Elizabeth Beck,N,2,15671
24,151000,8.0,Tiffany Cooper,Y,2,15672
21,151000,5.0,Matthew Robles,N,2,15673
24,31000,6.0,Richard Ritter,Y,2,15674
24,82308,4.0,Cheryl Reyes,N,4,15675
26,152000,3.0,Ryan Bass,N,2,15676
26,152004,8.0,Denise Norton,N,3,15677
26,152229,3.0,Joseph Ross,N,2,15678
25,153000,9.0,Elizabeth Wall,N,3,15679
25,153000,9.0,Ashley Burns,N,3,15680
25,153600,1.0,Gabriel Jenkins,N,2,15681
25,154000,4.0,Lisa Hoover,N,3,15682
24,154000,8.0,Thomas White,N,4,15683
25,154000,1.0,Don Stewart,N,3,15684
25,154000,2.0,Brenda Fitzpatrick,Y,4,15685
25,154000,9.0,David Watkins,N,3,15686
26,154000,5.0,John Robinson,N,4,15687
25,154008,1.0,Michael Alvarez,N,4,15688
26,155000,4.0,Andrea Mendez,N,4,15689
21,18000,5.0,Melanie Silva,N,3,15690
24,155000,5.0,Jennifer Howell,N,4,15691
25,155000,8.0,Oscar Pace,Y,3,15692
25,39000,9.0,Brandy Thomas,N,3,15693
26,155000,10.0,Jennifer Sullivan,N,3,15694
25,155000,9.0,Joshua Carter,N,2,15695
24,48000,4.0,Samuel Ross,N,3,15696
23,143000,7.0,Michelle Schneider,Y,2,15697
22,28080,5.0,Heather Pratt,N,4,15698
22,155000,7.0,Scott Rodriguez,N,3,15699
25,155000,3.0,Kenneth Lynn,Y,4,15700
25,155004,9.0,Carol Arnold,N,2,15701
23,31200,0.0,Dawn Robinson,N,2,15702
26,155142,6.0,Thomas Rose,N,2,15703
25,155796,4.0,Todd Griffin,N,2,15704
21,155800,2.0,Melissa Henson,N,3,15705
26,156000,6.0,Julie Randolph,Y,2,15706
26,156000,2.0,Robin Nielsen,N,4,15707
24,38272,1.0,Devon Haas,Y,2,15708
26,156000,5.0,Elaine Fitzgerald,N,4,15709
26,34000,3.0,Sandy Henderson,Y,2,15710
24,36000,6.0,Sabrina Arnold,Y,2,15711
24,156000,8.0,Joseph Rivas,N,3,15712
26,17500,10.0,Alisha Walker,N,2,15713
24,59000,7.0,Stacy Brown,N,4,15714
24,156000,6.0,Jeremy Houston,Y,4,15715
25,156000,9.0,Tracy Ellis,Y,2,15716
22,54288,3.0,Heather Hoffman,N,3,15717
24,120000,9.0,Cindy Berry,N,2,15718
25,144996,9.0,Emma Rogers,N,3,15719
25,157000,8.0,Brandy Ware,N,4,15720
26,145000,9.0,Sean Mathews,N,2,15721
26,157200,1.0,Ryan Martinez,N,3,15722
24,36000,8.0,Caroline Moore,N,2,15723
26,157500,4.0,Dennis Solomon,N,3,15724
25,158000,10.0,Victor Horn,Y,2,15725
26,91800,7.0,Jonathan Long,Y,3,15726
26,159960,11.0,Kathryn Anderson,N,3,15727
23,159996,2.0,Cynthia Terrell,N,4,15728
22,71760,6.0,Daniel Roberts,N,2,15729
22,160000,6.0,Nicole Ayers,N,3,15730
26,125000,0.0,Stephanie Sawyer,N,2,15731
23,54000,7.0,Stacey Prince,N,4,15732
24,41000,4.0,Gordon Costa,Y,3,15733
22,50000,7.0,Sheila Weeks,N,4,15734
26,148000,3.0,Elizabeth James,Y,3,15735
24,160000,8.0,Jennifer Reyes,Y,2,15736
23,60000,0.0,Jennifer Conner,N,4,15737
23,160000,7.0,Kristopher Hansen,N,4,15738
23,160000,1.0,Stephen Perez,Y,2,15739
25,62000,7.0,Nicholas Norton,N,4,15740
24,160000,6.0,Daniel Mosley,N,3,15741
25,110000,5.0,Rita Lawrence,Y,4,15742
24,148000,8.0,Michael Warren,Y,2,15743
25,46000,4.0,Taylor Walker,N,4,15744
24,44400,4.0,Kyle Cruz,N,4,15745
24,63000,1.0,Lori Brown,N,2,15746
21,160000,5.0,Lisa Ferguson,N,4,15747
23,68000,3.0,Andrea Henry,N,2,15748
24,162000,8.0,Johnny Patterson,Y,2,15749
26,150500,10.0,Tina Solis,N,3,15750
23,163000,5.0,Steven Fry,N,2,15751
26,151900,10.0,Joseph Hines,N,3,15752
22,36000,0.0,Sara Hammond,N,3,15753
24,50000,8.0,Andrea Montes,Y,3,15754
23,84000,3.0,Gregory Cox,N,4,15755
23,165000,3.0,Shelby Parker,N,3,15756
22,104000,3.0,Karen Maxwell,N,2,15757
24,76000,6.0,Latasha Woods,N,3,15758
26,165000,10.0,Karen Romero,Y,4,15759
24,15996,8.0,Nicholas Summers,N,2,15760
23,77000,2.0,Lucas Miller,N,3,15761
22,165500,6.0,Katherine Singh,Y,3,15762
24,79500,8.0,Edwin Rosario,N,4,15763
23,165996,8.0,Rachel Andersen,N,4,15764
22,166000,1.0,Patrick Pena,N,3,15765
23,80000,6.0,Judy Fox,N,2,15766
23,167300,1.0,Jane Kelly,N,2,15767
23,168000,6.0,Stacy Holt,N,2,15768
25,80000,0.0,Kristy Baker,N,3,15769
23,80000,2.0,Douglas Watkins,N,3,15770
24,170000,8.0,Benjamin Meyer,N,3,15771
23,62900,1.0,Jenny Norman,N,4,15772
25,80500,3.0,Bradley Washington,Y,4,15773
26,170000,0.0,Kristina Bass,N,3,15774
25,170000,0.0,Jose Burnett,N,4,15775
26,81000,7.0,Elizabeth Griffin,Y,2,15776
25,83000,2.0,Megan Davis,N,2,15777
23,85000,2.0,Richard Washington,N,2,15778
25,170000,9.0,Brady Vargas,N,2,15779
23,85000,4.0,Donald Brown,N,3,15780
24,85000,1.0,Erin Smith,N,3,15781
24,85000,0.0,Maureen Wilson,N,2,15782
24,134300,2.0,Jordan Johnson,N,2,15783
21,15300,5.0,Allison Glover,N,2,15784
26,172000,7.0,Savannah Green,N,2,15785
24,172000,5.0,Norman Lawrence,N,4,15786
25,172000,9.0,Stephanie Obrien,N,4,15787
25,86000,9.0,Darren Watson,Y,2,15788
26,173000,0.0,Dominic Morales,N,4,15789
26,175000,7.0,Richard Wright,N,2,15790
23,89100,7.0,Jacqueline Orozco,Y,4,15791
25,175000,9.0,Taylor Pacheco,N,4,15792
23,175000,5.0,Rebecca Peterson,N,3,15793
24,175000,9.0,Johnny Hernandez,N,3,15794
26,175000,0.0,Deborah Taylor,N,3,15795
26,175000,0.0,Yvonne Haley,N,3,15796
25,15000,9.0,Lisa Bond,N,3,15797
24,90000,7.0,Katherine Brown,N,2,15798
26,175000,2.0,William Hoover,N,3,15799
24,175000,3.0,Vincent Sanchez,N,4,15800
23,91000,2.0,Stephanie Miranda,Y,3,15801
24,79200,3.0,Pamela Lindsey,Y,2,15802
26,93000,10.0,Megan Bass,N,4,15803
24,94000,8.0,Theresa Moreno,N,3,15804
24,175500,4.0,Kenneth Wilson,N,3,15805
24,176004,2.0,Kelly Bush,N,4,15806
25,177160,2.0,Corey Boone,N,4,15807
25,178364,9.0,Joseph Herring,Y,2,15808
22,179000,2.0,Larry Simmons,N,4,15809
22,83000,2.0,Rachel Guzman,N,3,15810
25,180000,9.0,Haley Figueroa,N,4,15811
26,71400,10.0,Michelle Beck,Y,4,15812
24,96000,2.0,Tiffany Tate,N,3,15813
25,180000,9.0,Laura Kaiser,N,2,15814
26,97188,7.0,Dana Vega,N,3,15815
24,142800,8.0,Ashley Villanueva,Y,2,15816
26,88000,0.0,Andrew Phillips,Y,4,15817
24,168000,0.0,Connie Lynch,N,3,15818
26,180000,9.0,Allison Martin,N,4,15819
21,180000,0.0,Alexander Pace,N,3,15820
23,180000,2.0,Jason Gonzalez,N,4,15821
25,180488,9.0,Luis Grimes,N,2,15822
23,168952,5.0,Christy Stevens,N,2,15823
25,181408,2.0,Katherine Holland,N,2,15824
26,182000,10.0,Lindsay Young,N,4,15825
24,100000,5.0,Stephanie Hart,N,3,15826
24,185000,8.0,Angela Webb,N,3,15827
25,185000,3.0,Tonya Young,N,3,15828
26,185000,10.0,Amanda Goodman,N,4,15829
24,185000,6.0,Stephen Mcclure,N,2,15830
20,188004,4.0,Tina Mcneil,N,4,15831
24,189000,4.0,Sean Atkinson,N,2,15832
25,190000,6.0,William Nichols,N,3,15833
24,190000,4.0,Justin Wheeler,Y,3,15834
24,190000,6.0,Jamie Foster,N,2,15835
26,190000,10.0,Ronald Kidd,N,2,15836
24,193000,8.0,Adam Sanchez,Y,4,15837
24,195000,4.0,Eric Green,N,3,15838
23,195000,0.0,Mark Diaz,N,3,15839
25,195054,9.0,Dorothy Reese,N,2,15840
24,98004,0.0,Aaron Morris,N,2,15841
26,198000,8.0,Jack Conner,N,4,15842
22,198000,6.0,Jenna Gonzalez,N,3,15843
23,14400,7.0,Craig Alvarez,Y,2,15844
25,199000,4.0,Christine Jones,N,2,15845
26,200000,10.0,Andrea Hughes,N,2,15846
23,200000,7.0,Elizabeth Strickland,N,2,15847
26,159800,6.0,Steven Davis,Y,3,15848
24,112500,1.0,Tracy George,N,3,15849
24,113000,3.0,Kyle Sims,N,2,15850
21,159800,5.0,James Daniel,N,2,15851
24,200000,0.0,Jamie Duran,N,3,15852
25,200000,3.0,Hannah Gross,Y,3,15853
25,119000,4.0,Mark Cardenas,N,2,15854
24,200000,0.0,Andrea Castaneda,N,3,15855
25,200000,0.0,Richard Spencer,Y,3,15856
25,200000,0.0,Jenna Norman,N,4,15857
25,188000,9.0,Monica Moreno,Y,4,15858
24,120000,8.0,Lauren Haynes,N,4,15859
22,125000,3.0,Darin Mitchell,N,2,15860
23,200000,0.0,Donna Rose,N,4,15861
24,135000,3.0,Xavier Joseph,N,2,15862
26,200100,10.0,Rick Lee,N,4,15863
24,135000,8.0,Jodi Cohen,N,2,15864
25,201000,9.0,Samantha Smith,N,4,15865
26,204000,10.0,Johnny Deleon,N,3,15866
24,205000,8.0,Anthony Morgan,N,2,15867
24,205000,2.0,Daniel Ellis,N,4,15868
24,205000,5.0,Laura Davis,N,4,15869
23,139992,3.0,Jack Mitchell,Y,3,15870
23,143000,2.0,Jeffrey Martinez,N,2,15871
25,210000,9.0,Cindy Sanchez,N,4,15872
25,170850,9.0,Ashlee Stanley,N,2,15873
25,220000,5.0,Samantha Ashley,N,2,15874
26,220836,10.0,Bradley Lynch,N,3,15875
24,35000,8.0,Jesus Yu,N,2,15876
25,225000,9.0,Jessica Harper,N,3,15877
26,30000,5.0,Monica Morales,N,3,15878
26,216000,6.0,Sean Lang,Y,3,15879
21,90200,2.0,Barry Sanders,N,4,15880
22,47000,6.0,Kimberly Schmidt,Y,4,15881
23,55000,3.0,Kristina Clay,N,4,15882
22,75000,1.0,Lindsey Ayers,N,2,15883
25,77000,9.0,Gabrielle Porter,N,3,15884
25,241875,4.0,Miranda Tate,N,4,15885
24,243600,6.0,Amber Howell,N,3,15886
26,201450,2.0,Sandra Floyd,N,4,15887
21,249996,5.0,Antonio Carpenter,N,3,15888
26,250000,10.0,Kevin Wilson,N,2,15889
